45,120,120,0.38,107.14
43,470,590,1.84,102.38
42.5,320,910,2.84,101.19
42,340,"1,250",3.91,100
40,"3,620","4,870",15.22,95.24
39,790,"5,660",17.69,92.86
38,"1,600","7,260",22.69,90.48
37.4,140,"7,400",23.13,89.05
37,620,"8,020",25.06,88.1
36.8,160,"8,180",25.56,87.62
36.5,320,"8,500",26.56,86.9
36.49,250,"8,750",27.34,86.88
36,"2,560","11,310",35.34,85.71
35.18,320,"11,630",36.34,83.76
35.15,320,"11,950",37.34,83.69
35,"5,260","17,210",53.78,83.33
34.8,320,"17,530",54.78,82.86
33.97,160,"17,690",55.28,80.88
33.67,960,"18,650",58.28,80.17
33.01,320,"18,970",59.28,78.6
33,"6,880","25,850",80.78,78.57
32.48,320,"26,170",81.78,77.33
32,"2,560","28,730",89.78,76.19
31.32,190,"28,920",90.38,74.57
31,"1,560","30,480",95.25,73.81
30.5,200,"30,680",95.88,72.62
30.4,110,"30,790",96.22,72.38
30.39,640,"31,430",98.22,72.36
30.2,320,"31,750",99.22,71.9
30,"2,620","34,370",107.41,71.43
29,"1,280","35,650",111.41,69.05
28.93,120,"35,770",111.78,68.88
28.7,130,"35,900",112.19,68.33
28.51,300,"36,200",113.13,67.88
28.5,110,"36,310",113.47,67.86
28.15,320,"36,630",114.47,67.02
28,"3,160","39,790",124.34,66.67
27.8,320,"40,110",125.34,66.19
27.3,320,"40,430",126.34,65
27.26,320,"40,750",127.34,64.9
27,"1,600","42,350",132.34,64.29
26.65,100,"42,450",132.66,63.45
26,"1,160","43,610",136.28,61.9
25,310,"43,920",137.25,59.52
24.37,100,"44,020",137.56,58.02
24,880,"44,900",140.31,57.14
23.2,320,"45,220",141.31,55.24
23.12,220,"45,440",142,55.05
22,640,"46,080",144,52.38
20.3,320,"46,400",145,48.33
19.8,320,"46,720",146,47.14
18.26,320,"47,040",147,43.48
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
