42.9,240,240,0.57,73.97
42,400,640,1.52,72.41
40,840,"1,480",3.52,68.97
38.1,420,"1,900",4.52,65.69
37,630,"2,530",6.02,63.79
36.8,200,"2,730",6.5,63.45
36.09,160,"2,890",6.88,62.22
36,"1,260","4,150",9.88,62.07
34,850,"5,000",11.9,58.62
33,"1,460","6,460",15.38,56.9
32.5,120,"6,580",15.67,56.03
32,"1,330","7,910",18.83,55.17
31.8,420,"8,330",19.83,54.83
31.3,140,"8,470",20.17,53.97
31,420,"8,890",21.17,53.45
30.98,420,"9,310",22.17,53.41
30,"2,210","11,520",27.43,51.72
29.66,100,"11,620",27.67,51.14
29,"1,780","13,400",31.9,50
28.84,840,"14,240",33.9,49.72
28.2,140,"14,380",34.24,48.62
28,840,"15,220",36.24,48.28
27.35,160,"15,380",36.62,47.16
27.3,420,"15,800",37.62,47.07
27,420,"16,220",38.62,46.55
26,640,"16,860",40.14,44.83
25.75,840,"17,700",42.14,44.4
25.03,160,"17,860",42.52,43.16
25,"5,680","23,540",56.05,43.1
24.47,140,"23,680",56.38,42.19
24,250,"23,930",56.98,41.38
23,"1,260","25,190",59.98,39.66
22.5,790,"25,980",61.86,38.79
22,840,"26,820",63.86,37.93
21.7,100,"26,920",64.1,37.41
20.6,420,"27,340",65.1,35.52
18.28,420,"27,760",66.1,31.52
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
