61.8,400,400,0.44,99.36
55,900,"1,300",1.44,88.42
50.4,200,"1,500",1.67,81.03
50,"1,460","2,960",3.29,80.39
48,"2,400","5,360",5.96,77.17
45,"12,270","17,630",19.59,72.35
44.5,100,"17,730",19.7,71.54
44,900,"18,630",20.7,70.74
43.65,180,"18,810",20.9,70.18
43.36,300,"19,110",21.23,69.71
43,"1,750","20,860",23.18,69.13
42.8,600,"21,460",23.84,68.81
42.7,300,"21,760",24.18,68.65
42.5,500,"22,260",24.73,68.33
42.3,440,"22,700",25.22,68.01
42.17,100,"22,800",25.33,67.8
42,"6,410","29,210",32.46,67.52
41.71,300,"29,510",32.79,67.06
41,"3,950","33,460",37.18,65.92
40.88,200,"33,660",37.4,65.72
40.74,500,"34,160",37.96,65.5
40.1,900,"35,060",38.96,64.47
40,"5,810","40,870",45.41,64.31
39.1,400,"41,270",45.86,62.86
39,"3,250","44,520",49.47,62.7
38.93,300,"44,820",49.8,62.59
38.8,"5,600","50,420",56.02,62.38
38.1,900,"51,320",57.02,61.25
38,"3,050","54,370",60.41,61.09
36,"1,770","56,140",62.38,57.88
35.32,300,"56,440",62.71,56.78
35,"4,160","60,600",67.33,56.27
34.6,"1,800","62,400",69.33,55.63
34,"1,200","63,600",70.67,54.66
33.66,900,"64,500",71.67,54.12
33.25,"2,700","67,200",74.67,53.46
32,450,"67,650",75.17,51.45
31.7,300,"67,950",75.5,50.96
30,"1,660","69,610",77.34,48.23
29.8,900,"70,510",78.34,47.91
29.1,"1,800","72,310",80.34,46.78
