28,760,760,1,84.85
27,2880,3640,4.79,81.82
26.4,760,4400,5.79,80
26.1,3040,7440,9.79,79.09
26,4240,11680,15.37,78.79
25.68,760,12440,16.37,77.82
25,7750,20190,26.57,75.76
24,1460,21650,28.49,72.73
23.76,700,22350,29.41,72
23.5,450,22800,30,71.21
23.2,1210,24010,31.59,70.3
23,13560,37570,49.43,69.7
22.8,800,38370,50.49,69.09
22.5,200,38570,50.75,68.18
22.4,600,39170,51.54,67.88
22.36,200,39370,51.8,67.76
22.1,760,40130,52.8,66.97
22,7130,47260,62.18,66.67
21.9,200,47460,62.45,66.36
21.84,1520,48980,64.45,66.18
21.8,760,49740,65.45,66.06
21.6,1060,50800,66.84,65.45
21.5,360,51160,67.32,65.15
21.32,4390,55550,73.09,64.61
21.28,760,56310,74.09,64.48
21.2,2280,58590,77.09,64.24
21,12410,71000,93.42,63.64
20.81,200,71200,93.68,63.06
20.8,2280,73480,96.68,63.03
20.6,200,73680,96.95,62.42
20.2,100,73780,97.08,61.21
20,5560,79340,104.39,60.61
19.2,1160,80500,105.92,58.18
19.09,3580,84080,110.63,57.85
19,4060,88140,115.97,57.58
18.8,630,88770,116.8,56.97
18.72,460,89230,117.41,56.73
18.5,3160,92390,121.57,56.06
18.2,1720,94110,123.83,55.15
18,4400,98510,129.62,54.55
17.85,760,99270,130.62,54.09
17.7,760,100030,131.62,53.64
17.5,300,100330,132.01,53.03
17.25,760,101090,133.01,52.27
16.8,760,101850,134.01,50.91
16,3800,105650,139.01,48.48
15.88,760,106410,140.01,48.12
15,960,107370,141.28,45.45
14.7,300,107670,141.67,44.55
13,2280,109950,144.67,39.39
,,,,
,,,,
,,,,
,,,,
